ID	title	budget	revenu	nb_vote	moy_vote	runtime	release_date	homepage	prod	language	country	keyword	genre
136400	2 Guns	61000000.0	131940411.0	1589	6.6	109.0	2013-08-02	http://www.2guns.net/	Universal Studios|Marc Platt Productions|Emmett/Furla Films|Envision Entertainment Corporation	en	US	undercover|undercover agent|based on comic book|money|fugitive|bank robbery|dea agent	Action|Comedy|Crime
13523	Sex Drive	19000000.0	18755936.0	342	6.0	109.0	2008-10-16	http://www.sexdrivethemovie.com/	Summit Entertainment, LLC|Alloy Entertainment|Goldcrest Pictures	en	US	sex|jealousy|virgin|nudity|community|friendship|high school|road trip|friends|romance|redneck|loss of virginity|hitchhiker|teen movie|boyfriend|pickup|knoxville	Comedy|Adventure|Romance
70868	I Don't Know How She Does It	24000000.0	30551495.0	141	5.0	89.0	2011-09-16	http://www.weinsteinco.com/#/film/idontknowhow	The Weinstein Company	en	US	pregnancy|family vacation|widower|working mum|in-laws	Romance|Comedy
62677	Songcatcher	0.0	0.0	9	5.6	109.0	2001-03-01		Rigas Entertainment|ErgoArts	en	US	musical|independent film|woman director	Drama|Music
58233	Johnny English Reborn	45000000.0	160078586.0	1007	6.0	101.0	2011-09-15	http://www.johnnyenglishreborn.com/	Universal Pictures	en	GB|HK|CN	buddhist monk|cooking|prime minister|kitchen|secret agent|sequel|mind control|james bond spoof|incompetence|female boss|klutz|aftercreditsstinger|assassination attempt	Crime|Adventure|Action|Comedy|Thriller
29912	The Robe	4100000.0	36000000.0	42	6.4	135.0	1953-09-16		Twentieth Century Fox Film Corporation	en	US	crucifixion|ancient rome	Drama
70875	The Harvest (La Cosecha)	56000.0	0.0	0	0.0	80.0	2011-07-29	http://www.facebook.com/theharvestfilm		en		migration|immigration|agriculture|food|human rights|pesticide|environment|children's rights|migrant farmworker|labor|latino|child labor	Documentary
193756	Lone Survivor	40000000.0	149295601.0	1526	7.4	121.0	2013-12-24	http://www.lonesurvivorfilm.com/	Universal Pictures|Weed Road Pictures|Herrick Entertainment|Leverage Management|Closest to the Hole Productions|Emmett/Furla Films|Envision Entertainment Corporation|Film 44|Foresight Unlimited|Hollywood Studios International|Spikings Entertainment	en	US	war|survival|navy seal|military|dangerous mission	Action|Drama|Thriller|War
29917	Exam	0.0	0.0	523	6.6	101.0	2009-06-19	http://www.examthemovie.com/	Hazeldine Films|Bedlam Productions	en	GB	gun|room|suspicion|guard|pill|job|psychologist|disease|interrogation|candidate|narcissist|corporation|pandemic|rules	Thriller|Mystery
185567	Zulu	16000000.0	0.0	172	6.7	110.0	2013-12-04		Eskwad|M6 Films|Canal+|Pathé|Ciné+|Lobster Tree|W9	en	ZA|FR		Crime|Drama|Thriller
13536	City By The Sea	40000000.0	22433915.0	92	5.7	108.0	2002-09-06		Warner Bros. Pictures|Epsilon Motion Pictures|Franchise Pictures|Brad Grey Pictures|Sea Breeze Productions Inc.	en	US	murder|homicide detective	Crime|Drama|Mystery
13537	Shattered Glass	6000000.0	2944752.0	111	6.6	94.0	2003-11-14		Lions Gate Films|Cruise/Wagner Productions|Baumgarten Merims Productions	en	CA|US		Drama|History
13538	Straightheads	0.0	0.0	40	5.2	88.0	2007-04-27		Ingenious Film Partners|Screen West Midlands|UK Film Council|DJ Films|Film4|Verve Pictures|Free Range Films	en	GB	london england|countryside|rape|sex|trauma|van|assault|horror|party|revenge|murder|attack|gang|car accident|scar|violence|mugging	Thriller
13539	Here On Earth	0.0	0.0	48	5.4	96.0	2000-03-23		Fox 2000 Pictures|Friendly Productions	en	US	car race|private school|diner	Romance
38117	Beastly	17000000.0	43165571.0	849	6.0	86.0	2011-01-21	http://www.beastlythemovie.com/	CBS Films|Mel's Cite du Cinema|Storefront Films	en	US	based on novel|love|beautiful woman|curse|teenager|popularity|blind tutor|teenage romance|modern fairy tale|based on young adult novel	Drama|Fantasy|Romance
5353	The Hunting Party	0.0	0.0	0	0	101.0	2007-09-03	http://www.thehuntingpartymovie.com/	Intermedia Films	en	BA|US	civil war|spy|hotel|journalist|journalism|war crimes|hidden camera|war victim|war correspondent|war|balkan war|serbia	Action|Adventure|Thriller|Drama
9003	Hellraiser	1000000.0	14564027.0	449	6.9	94.0	1987-09-11		New World Pictures|Cinemarque Entertainment BV|Film Futures|Rivdel Films	en	GB	underworld|seduction|supernatural|pinhead|revenge|undead|demon|puzzle box|attic|cenobites|body horror	Horror
84178	Black Rock	0.0	0.0	78	4.9	83.0	2012-01-21		Submarine Entertainment Distributors|LD Entertainment	en	US	friends|remote island|woman director	Thriller|Horror
451	Leaving Las Vegas	3600000.0	49800000.0	360	7.1	112.0	1995-10-27	http://www.mgm.com/title_title.do?title_star=LEAVINGL	United Artists|Intial Productions	en	US	individual|prostitute|alcohol|casino|love at first sight|lovesickness|film producer|screenwriter|hotel room|dying and death|rage and hate|unsociability|alcoholism|los angeles|alcohol abuse|attempted suicide	Drama|Romance
13551	The Dead Girl	0.0	0.0	66	6.4	85.0	2006-11-07		Lakeshore Entertainment|Bruin Grip Services|Pitbull Pictures	en	US	prostitute|fire|newspaper|independent film|woman director	Mystery|Drama|Crime|Thriller
308467	Roadside	0.0	0.0	5	4.2	90.0	2013-03-01			en			Horror|Drama
54518	Justin Bieber: Never Say Never	13000000.0	98441954.0	154	4.8	105.0	2011-02-11	http://www.justinbieberneversaynever.com/	Insurge Pictures|Magical Elves Productions|Scooter Braun Films	en	US	manager|canada|pop singer|star|prayer|music competition|tour bus|aftercreditsstinger|duringcreditsstinger|justin bieber	Documentary|Music|Family
11817	Bulletproof Monk	52000000.0	0.0	278	5.1	104.0	2003-03-28		Metro-Goldwyn-Mayer (MGM)	en	US	monk|homeless person|injection|fall|knife fight|scroll|the force	Action|Comedy|Fantasy
246655	X-Men: Apocalypse	178000000.0	543934787.0	4721	6.4	144.0	2016-05-18	http://www.foxmovies.com/movies/x-men-apocalypse	Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment|Kinberg Genre	en	US	mutant|supernatural powers|marvel comic|superhero|based on comic book|superhuman|apocalypse|superhero team|world domination|aftercreditsstinger|1980s	Science Fiction
46332	Of Gods and Men	4000000.0	41424067.0	91	6.5	120.0	2010-05-18	http://www.sonyclassics.com/ofgodsandmen/	Why Not Productions|Armada Films|France Télévision|Cinémage 4|Cofinova 6|Soficinéma 6	fr	FR	monk|sunrise|medicine|hostage|evacuation|koran|protection|french|community|peace|faith|based on true story|religion|terrorism	Drama|History
157909	Show Me	0.0	0.0	4	5.6	97.0	2004-09-23		Feature Film Project|Red Plush Films	en	CA|US	kidnapping	Drama|Thriller
13569	Thr3e	0.0	0.0	21	4.8	101.0	2006-12-01		MovieRoom Productions	en	PL|US		Drama|Horror|Thriller
329540	The Marine 4: Moving Target	1950000.0	0.0	49	5.8	90.0	2015-04-10		WWE Studios	en	CA		Thriller|Action
11363	She's the One	3500000.0	9482579.0	70	5.7	96.0	1996-08-26		Fox Searchlight Pictures	en	US	brother brother relationship|taxi|ex-girlfriend|love of one's life|bride|broker|independent film|wedding	Comedy|Romance
21765	Good Boy!	17000000.0	0.0	30	4.7	87.0	2003-10-10	http://www.goodboy.com/	Jim Henson Pictures|Metro-Goldwyn-Mayer (MGM)	en	US		Comedy|Family|Science Fiction
13576	This Is It	60000000.0	0.0	247	6.7	111.0	2009-10-28	http://www.thisisit-movie.com	Columbia Pictures	en	US	pop star|music|concert|aftercreditsstinger|duringcreditsstinger	Music|Documentary
38153	Shadow Conspiracy	45000000.0	2154540.0	11	4.0	103.0	1997-01-31		Hollywood Pictures|Cinergi Pictures Entertainment	en	US		Action|Thriller
13579	The Longshots	0.0	0.0	11	6.5	94.0	2008-08-22		Cube Vision	en	US		Drama|Family
126509	2016: Obama's America	2500000.0	33400000.0	19	4.6	87.0	2012-07-13	http://2016themovie.com/		en	US		Documentary
79120	Weekend	8000.0	469947.0	163	7.4	96.0	2011-09-22	http://weekenderfilm.tumblr.com/	EM Media|The Bureau|Glendale Picture Company|Synchronicity Films	en	GB	gay|great britain|one-night stand|independent film|gay relationship	Drama|Romance
5393	Happily N'Ever After	47000000.0	38085778.0	104	4.6	75.0	2006-09-14	http://www.happilyneverafterthefilm.com/	Vanguard Films|Lionsgate|Odyssey|Nitrogen Studios Canada	en	DE|US	dwarves|cinderella|wolf|bad mother-in-law|prince|fairy tale|little red riding hood|step mother|wizardry|princess|sleeping beauty|rumpelstilzchen|good and bad|intern|woman director	Animation|Comedy|Family|Fantasy|Science Fiction
13187	A Charlie Brown Christmas	0.0	0.0	153	7.5	25.0	1965-12-09		Warner Bros. Home Video	en	US	holiday|christmas	Animation|Family|Comedy|TV Movie
38167	Eat Pray Love	60000000.0	204594016.0	636	5.8	133.0	2010-08-12	http://www.sonypictures.com/movies/eatpraylove/	Columbia Pictures|Red Om Films|Plan B Entertainment	en	US	indonesia|female protagonist|india|divorce|bali	Drama
285783	The Walk	35000000.0	61181942.0	1121	6.9	123.0	2015-09-30	http://www.sonypictures.com/movies/thewalk/	TriStar Pictures|Sony Pictures Entertainment|ImageMovers	en	US	1970s|skyscraper|based on true story|tightrope|planning|world trade center	Adventure|Drama|Thriller
13596	My Best Friend's Girl	20000000.0	36620508.0	220	5.4	101.0	2008-09-19	http://www.mybestfriendsgirlmovie.com	Lionsgate|New Wave Entertainment|Management 360|Terra Firma Films|Superfinger Entertainment	en	US	date|sex|bar|test|friendship|insult|stripper|blonde|liar|wedding|lap dance|duringcreditsstinger	Romance|Comedy
13600	City of Ember	55000000.0	17869048.0	605	6.2	90.0	2008-10-07	http://www.cityofember.com/	Playtone|Walden Media	en	US	underground world|mayor|adventure|post-apocalyptic|dystopia|puzzle|box|pipeworks	Adventure|Family|Fantasy
300327	Death Calls	0	0.0	0	0.0	0.0	2010-09-01			en			
21801	The Slaughter Rule	0.0	0.0	9	6.2	112.0	2002-01-01			en	US		Drama
17287	Poultrygeist: Night of the Chicken Dead	0.0	0.0	41	5.9	103.0	2006-12-26		Troma Entertainment|Poultry Productions LLC	en	US	musical|zombie	Horror|Comedy
62764	Mirror Mirror	85000000.0	183018522.0	1114	5.5	106.0	2012-03-15		Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment|Misha Films	en	US	attempted murder|fairy tale|black magic|cockroach|villainess|good vs evil|woman fights man|insecurity|mirror|snow kingdom|snow white|evil queen|enchantress|gala|financial problem|pendant|half naked man|returning money|evil plot|duringcreditsstinger	Adventure|Fantasy|Drama|Comedy|Science Fiction|Family
24126	Warlock: The Armageddon	0.0	0.0	38	5.2	98.0	1993-05-01		Tapestry Films|Trimark Pictures	en	US	armageddon|warlock	Fantasy|Horror|Science Fiction
308529	Kickboxer: Vengeance	17000000.0	0.0	99	4.5	90.0	2016-07-14	http://www.kickboxervengeance.com	Radar Pictures|Headmon Entertainment & Productions	en	US	martial arts|kickboxing|martial arts tournament|reboot|thai boxing	Action|Drama
308531	Teenage Mutant Ninja Turtles: Out of the Shadows	135000000.0	245623848.0	963	5.8	112.0	2016-06-01	http://www.teenagemutantninjaturtlesmovie.com/	Paramount Pictures|Nickelodeon Movies|Platinum Dunes|5150 Action|Gama Entertainment Partners	en	CN|US|HK	brother brother relationship|turtle|sequel|based on comic book|ninja|rat	Fantasy|Action|Adventure|Comedy
54580	Mondays in the Sun	4000000.0	146402.0	36	7.1	113.0	2002-09-27		Vía Digital|Eurimages|Continental Producciones|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)|Televisión de Galicia (TVG) S.A.|Antena 3 Televisión|Sogepaq|Elías Querejeta Producciones Cinematográficas S.L.|Mediapro|Quo Vadis Cinéma|Eyescreen S.r.l.	es	ES|FR|IT	spain|bar|ship|drama|friends|shipyard|peseta	Drama
150211	The Frozen	0.0	0.0	14	4.2	0.0	2012-10-10			en		bickering|accident|denial of death	Horror|Thriller
316727	The Purge: Election Year	10000000.0	118587880.0	1306	6.1	105.0	2016-06-29	http://www.purgeelectionyear.com	Universal Pictures|Why Not Productions|Platinum Dunes|Blumhouse Productions	en	FR|US	dystopia|sequel|legalized murder	Action|Horror|Thriller
79161	51 Birch Street	0.0	0.0	6	6.8	90.0	2006-10-18	http://www.51birchstreet.com/index.php	Copacetic Pictures	en			Documentary
59917	Cotton Comes to Harlem	1200000.0	0.0	13	6.7	97.0	1970-05-27			en		blaxploitation	Action|Adventure
47327	Drive Angry	50000000.0	28931401.0	600	5.3	105.0	2011-02-24	http://www.driveangry3d.com/	Summit Entertainment|Saturn Films|Nu Image Films|Millennium Films|Michael De Luca Productions	en	US	bone|car explosion|premarital sex|satanic cult|driver's license|finger gun|backhand slap|car jump|man punching a woman|magic trick	Fantasy|Thriller|Action|Crime
44634	Woman Thou Art Loosed	3000000.0	6804016.0	3	5.0	94.0	2004-09-30			en	US	independent film	Drama
907	Doctor Zhivago	11000000.0	111858363.0	247	7.4	197.0	1965-12-22		Metro-Goldwyn-Mayer (MGM)	en	IT|US	love triangle|nurse|suicide attempt|loss of family|world war i|russian revolution 1917|forbidden love|step parents|daughter|epic	Drama|Romance|War
70981	Prometheus	130000000.0	403170142.0	5080	6.3	124.0	2012-05-30	http://www.projectprometheus.com/	Twentieth Century Fox Film Corporation|Dune Entertainment|Scott Free Productions|Brandywine Productions	en	GB|US	android|dystopia|alien|spin off|creation|emergency surgery|aftercreditsstinger|stasis|archeological dig|god complex|cave drawing|genetic mutation|origins of life	Science Fiction|Adventure|Mystery
50646	Crazy Stupid Love.	50000000.0	142851197.0	2443	7.0	118.0	2011-07-29	http://crazystupidlove.warnerbros.com/index.html	Warner Bros.	en	US	soulmates|midlife crisis|marriage crisis|womanizer|law school|crazy|relationship	Comedy|Drama|Romance
33676	Losin' It	7000000.0	1246141.0	31	4.5	100.0	1983-04-08		Tijuana Productions|Tiberius Film Productions	en	CA|US	male nudity|female nudity|mexico|prostitute|nudity|high school|locker room|independent film|teen sex comedy|teenager|canuxploitation|virginity	Comedy
67373	This Thing of Ours	0.0	0.0	1	5.0	100.0	2005-01-01			en		heist mafia internet	Drama|Action|Thriller
7735	The Wave	7500000.0	19000000.0	841	7.5	107.0	2008-03-11	http://www.welle.film.de/	Constantin Film Produktion	de	DE	dictator|trainer|classroom|fascism|group dynamics|education|national socialism|training|squatter|anarchist|group|gymnasium|learning and teaching|violence in schools|homepage|social experiment	Drama|Thriller
38223	Harriet the Spy	12000000.0	0.0	46	5.7	100.0	1996-07-10		Paramount Pictures|Rastar Pictures|Nickelodeon Movies	en	US	spy|secret|nanny|notebook|binoculars|woman director	Comedy|Drama|Family
207769	Banshee Chapter	950000.0	0.0	92	5.7	87.0	2013-08-26	http://www.filmbreak.com/projects/banshee-chapter	Before the Door Pictures|Sunchaser Entertainment|Favorit Film	en	US|DE	lsd|government|conspiracy|tension|video camera|drug use|writer|desert|radio broadcast|mind bender|number stations|lovecraftian|mk ultra|experimental drug	Horror|Thriller
13649	High School Musical 2	0.0	7000000.0	843	6.1	104.0	2007-08-17	http://www.disneychannel.com/highschoolmusical2	Disney Channel	en	US	musical|music|summer|teenager|summer job|country club	Comedy|Drama|Family|Music
46420	The Loved Ones	0.0	0.0	207	6.6	84.0	2009-09-13	http://www.thelovedonesmovie.com/	Omnilab Media|Ambience Entertainment|Screen Australia|Film Victoria	en	AU	killing|high school|female killer|revenge|prom|escape|teenager	Horror
40505	I Got the Hook Up	0.0	0.0	8	5.4	93.0	1998-05-27		Dimension Films|No Limit Films	en	US		Action|Comedy
11202	Patton	12000000.0	89800000.0	323	7.3	172.0	1970-01-25		Twentieth Century Fox Film Corporation	en	US	general|world war ii|normandy|biography|historical figure|d-day|dead soldier|tank|steel helmet|destiny|allies	Drama|History|War
84197	Filly Brown	0.0	0.0	10	5.9	100.0	2013-04-19			en			Drama
1546	Thumbsucker	0.0	1919197.0	67	6.1	96.0	2005-01-23		Sony Pictures Classics|Bob Yari Productions	en	US	becoming an adult|thumb|first time|hypnosis|thumb sucking|attention deficit hyperactivity disorder (adhd)|elocution|high school|independent film|teenage crush|youth|family	Comedy|Drama
46435	Topsy-Turvy	0.0	0.0	41	6.7	160.0	1999-09-03		Newmarket Capital Group|Goldwyn Films|The Greenlight Fund|Thin Man Films	en	GB|US	prostitute|musical|biography|telephone call|cigar smoking|drink| gilbert and sullivan|gilbert and sullivan's princess ida|piano duet|lyricist|exhibition	Comedy|Drama|Music
193893	Let's Be Cops	17000000.0	136621271.0	1219	6.4	104.0	2014-08-13		Twentieth Century Fox Film Corporation|WideAwake|Genre Films	en	US	corruption|robbery|kidnapping|nightclub|male friendship|investigation|police|party|murder|mobster|los angeles|lying|impersonating a police officer|flashback	Comedy
312791	GirlHouse	3150000.0	0.0	97	5.2	100.0	2014-10-16		Brookstreet Pictures	en	CA	female nudity|sex|shower|sauna|nudity|security camera|house|webcam|website|murder|lesbian|masked killer|slasher|undressing|violence|home invasion|masked man|internet chat|sex scene|internet porn|security guard|disfigured face|porn actress|skirt|college student|rubber mask	Horror|Thriller
9516	Menace II Society	3500000.0	27900000.0	173	7.2	97.0	1993-05-26		New Line Cinema	en	US	black people|drug dealer|ghetto|weapon|delinquency|los angeles	Drama|Action|Crime
13673	Christmas with the Kranks	60000000.0	0.0	193	5.2	99.0	2004-11-24		Columbia Pictures|1492 Pictures|Revolution Studios	en	US	holiday|christmas	Comedy|Family
174311	All Is Bright	0.0	0.0	36	5.3	107.0	2013-09-10		Sidney Kimmel Entertainment|Touchy Feely Films|GreenStreet Films	en	US	christmas tree|salesman|french canadian	Comedy|Drama
389	12 Angry Men	350000.0	1000000.0	2078	8.2	96.0	1957-03-25		United Artists|Orion-Nova Productions	en	US	judge|jurors|sultriness|death penalty|father murder|puerto rican|anonymity|court case|heat|group|class|innocence|court|courtroom	Drama
13680	The Game Plan	22000000.0	147880543.0	428	6.0	110.0	2007-09-28	http://movies.disney.com/the-game-plan	Walt Disney Pictures|Mayhem Pictures|Monkey Dance Productions	en	US	american football|bachelor|sports team|sport|aerobics|tween girl|publicist	Comedy|Family
10472	Down to You	9000000.0	0.0	70	4.9	91.0	2000-01-21		Miramax Films	en	US	lovesickness|new love|love of one's life|relocation|man-woman relation|love	Comedy|Drama|Family|Romance
13682	Pooh's Heffalump Movie	0.0	0.0	88	6.4	68.0	2005-02-11		Walt Disney Pictures	en	US		Animation|Family
5491	Battlefield Earth	44000000.0	21400000.0	255	3.0	118.0	2000-05-10		Franchise Pictures|Warner Bros.|JTP Films|Morgan Creek Productions|Battlefield Productions	en	US	based on novel|post-apocalyptic|dystopia|mining|fighter jet|alien invasion|scientology|cavemen|bureaucrat|city ruin	Action|Science Fiction|War
62837	Dolphin Tale	37000000.0	95404397.0	163	6.7	113.0	2011-09-23	http://dolphintalemovie.warnerbros.com/index.html	Alcon Entertainment|Arc Productions	en	US	dolphin|boy|trap|summer|tail	Drama|Family
5494	George and the Dragon	32000000.0	0.0	13	5.0	93.0	2004-03-28		Carousel Picture Company|ApolloMedia Distribution|Ravenhouse Entertainment	en	DE|GB|US|LU	swordplay|hero|sword|dragon	Adventure
13688	CJ7	0.0	47301471.0	107	6.1	86.0	2008-01-30		Columbia Pictures Film Production Asia	cn	HK	little boy|ufo|extraterrestrial	Comedy|Drama|Family|Fantasy|Science Fiction
13689	Peaceful Warrior	0.0	0.0	90	7.3	120.0	2006-03-30	http://www.thepeacefulwarriormovie.com/	Universal	en	DE|US		Drama|Romance
87421	Riddick	38000000.0	98337295.0	2035	6.2	119.0	2013-09-02	http://www.riddick-movie.com	One Race Productions|Radar Pictures|Riddick Canada Productions	en	US	dystopia|revenge|alien|planet|imax	Science Fiction|Action|Thriller
5503	The Fugitive	44000000.0	368875760.0	1220	7.2	130.0	1993-08-06		Warner Bros.	en	US	chicago|showdown|undercover|surgeon|death sentence|doomed man|lethal injection|chase|remake|betrayal|on the run|train crash|escape|fugitive|based on tv series|u.s. marshal|doctor|explosion|home invasion|disguise|one armed man|framed for murder|flashback|corrupt cop|manhunt|bus accident|storm drain	Adventure|Action|Thriller|Crime|Mystery
30082	Forty Shades of Blue	1500000.0	0.0	2	6.0	108.0	2005-12-07		Charlie Guidance|Flux Films|High Line Productions|Tiny Dancer Films	en	US	independent film	Drama|Romance
13700	Home on the Range	110000000.0	103951461.0	389	5.7	76.0	2004-04-02	http://movies.disney.com/home-on-the-range	Walt Disney Pictures	en	US	farm|cow|animal	Animation|Family
64678	The Art of Getting By	0.0	1406224.0	415	6.5	83.0	2011-06-17	http://www.foxsearchlight.com/theartofgettingby/	Goldcrest Films International|Atlantic Pictures|Gigi Productions	en	US	philosophy|mentor|artist|painting|friendship|teen movie|teenager|sketching|rebellious youth	Drama|Romance
473	Pi	60000.0	3221152.0	586	7.1	84.0	1998-07-10	http://www.pithemovie.com/	Truth and Soul Pictures Inc|Protozoa Pictures|Harvest Filmworks|Plantain Films	en	US	hacker|mathematician|helix|headache|chaos theory|migraine|mathematics|insanity|genius	Mystery|Drama|Thriller
5516	The Ladykillers	0.0	0.0	415	6.0	104.0	2004-03-25		Mike Zoss Productions|The Jacobson Company|Touchstone Pictures	en	US	church choir|hiding place|garbage|duringcreditsstinger	Comedy|Crime|Thriller
11843	The Return of the Pink Panther	5000000.0	41833347.0	137	6.7	113.0	1975-05-21		United Artists|Jewel Productions|Pimlico Films|Incorporated Television Company (ITC)	en	GB	robbery|diamant|côte d'azur|inspector|panther	Comedy
25678	American Ninja 2: The Confrontation	0.0	0.0	49	4.9	90.0	1987-05-01		Cannon Group|Golan-Globus	en	US	marine corps|army|ninja	Action|Adventure|Drama
5528	The Chorus	0.0	0.0	526	7.5	96.0	2004-03-17	http://www.pathedistribution.com/accueil/filmcatalogue.php?IDFilm=498	France 2 Cinéma|Galatée Films|Pathé Renn Productions|Novo Arturo Films|Vega Film	fr	CH|DE|FR	penalty|choir|diary|musical|boy's choir|dormitory|music|boarding school|children|principal|boys' boarding school|1940s	Drama
126141	The Case of the Grinning Cat	0.0	0.0	3	7.7	59.0	2004-12-05		Les Films du Jeudi	en	FR		Documentary
287424	Maggie	4000000.0	187112.0	593	5.2	95.0	2015-05-08	http://www.maggiethefilm.com/	Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films|Gold Star Films|Lotus Entertainment (I)	en	CH|US	post-apocalyptic|dystopia|zombie	Horror
65203	The Broadway Melody	379000.0	4358000.0	19	5.0	100.0	1929-02-08		Metro-Goldwyn-Mayer (MGM)	en	US	musical|singer|pre-code|wisecrack humor|early sound film|partially lost film	Drama|Music|Romance
38303	You Again	20000000.0	32005248.0	368	6.0	105.0	2010-09-24		Oops Doughnuts Productions|Touchstone Pictures|Frontier Pictures	en	US	brother sister relationship|marriage|bully|duringcreditsstinger	Comedy|Romance
35056	Date Night	55000000.0	152263880.0	1122	5.9	97.0	2010-04-08	http://www.datenight-movie.com/	Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment	en	US	date|corruption|taxi|expensive restaurant|wife husband relationship|gun|boat|taxi driver|document|restaurant|roof|married couple|politician|stripper|shooting|thief|car crash|stealing|mistaken identity|police corruption|aftercreditsstinger|duringcreditsstinger	Comedy
312793	The Walking Deceased	0.0	0.0	35	4.2	90.0	2015-03-20		Splendid Film	en	US	spoof|zombie	Science Fiction|Comedy
177572	Big Hero 6	165000000.0	652105443.0	6135	7.8	102.0	2014-10-24	http://movies.disney.com/big-hero-6	Walt Disney Pictures|Walt Disney Animation Studios	en	US	brother brother relationship|hero|talent|revenge|best friend|another dimension|robot|boy genius|hate|aftercreditsstinger|moral dilemma|3d|teen superheroes|dead brother	Adventure|Family|Animation|Action|Comedy
133575	The Velocity of Gary	4000000.0	0.0	5	4.2	100.0	1999-07-16		Ventanarosa Productions|Cineville|Columbia TriStar Home Video|Dan Lupovitz Productions	en	US		Drama|Romance
46503	All Good Things	0.0	0.0	286	5.9	101.0	2010-12-03		The Weinstein Company	en	US	difficult childhood|patriarch|childhood trauma|dysfunctional marriage	Drama|Mystery|Thriller|Crime|Romance
54702	Malevolence	450000.0	0.0	14	4.9	90.0	2004-09-10	http://www.malevolencemovie.com/		en	US	hostage|psychopath|abandoned house|serial killer|slasher|desolate|farmland|country|isolated	Crime|Horror|Thriller
44009	Another Year	8000000.0	18124262.0	97	7.0	129.0	2010-11-05	http://www.anotheryear-movie.com/	Film4|Thin Man Films	en	GB	jealousy|cooking|garden|funeral|season|loneliness|unrequited love|red wine	Comedy|Drama
38317	Zookeeper	80000000.0	169852759.0	498	5.3	102.0	2011-07-06	http://www.zookeeper-movie.com/	Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Broken Road Productions|Metro-Goldwyn-Mayer (MGM)|Zookeeper Productions|Hey Eddie	en	US	talking animal|scientist|german accent|ostrich|monkey|bullfrog|car dealership|duringcreditsstinger	Comedy|Romance|Family
5550	RoboCop 3	22000000.0	10696210.0	305	4.2	104.0	1993-04-17		Orion Pictures	en	US	cyborg|dystopia|police|sequel|cyberpunk|policeman|robocop	Action|Adventure|Crime|Science Fiction|Thriller
38319	Your Highness	49900000.0	26121638.0	501	5.2	102.0	2011-04-08	http://www.yourhighnessmovie.net/	Universal Pictures|Stuber Productions	en	US	kidnapping|traitor|virgin|prince|princess|revenge|minotaur|knight|dragon|wedding|king|sword and sorcery	Comedy
30128	I Hope They Serve Beer in Hell	7000000.0	1429299.0	20	5.7	106.0	2009-09-25			en		female nudity|based on novel|stripper|flop|dark comedy|aftercreditsstinger	Comedy|Drama
38321	Priest	60000000.0	78309131.0	692	5.4	87.0	2011-05-05	http://www.priest-themovie.com/	Screen Gems|Stars Road Entertainment|Buckaroo Entertainment|Michael De Luca Productions|TOKYOPOP	en	US	vampire|crucifixion|post-apocalyptic|dystopia|vampire hunter|disobey|niece|dark hero	Action|Science Fiction|Fantasy|Thriller|Horror
38322	Big Mommas: Like Father Like Son	32000000.0	83615414.0	313	5.3	107.0	2011-02-16	http://www.bigmommaslikefatherlikeson.com/	Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|The Collective Studios|Runteldat Entertainment|Friendly Films (II)|Friendly Films Productions	en	US	undercover|fbi|sequel|comedy|disguise|fbi agent|impersonation|duringcreditsstinger	Crime|Comedy|Action
206284	Grace Unplugged	0.0	0.0	24	6.0	102.0	2013-10-04	http://www.graceunplugged.com/	Coram Deo Studios|Birchwood Pictures	en	US	christian	Drama|Music
5559	Bee Movie	150000000.0	287594577.0	1171	5.7	91.0	2007-10-28	http://www.beemovie.com/	Pacific Data Images (PDI)|DreamWorks Animation|Columbus 81 Productions	en	US	factory worker|tennis|flower|florist|flower shop|pilot|college|airplane|beehive|court|aftercreditsstinger	Family|Animation|Adventure|Comedy
251321	Aloft	8000000.0	53086.0	41	5.1	112.0	2014-02-12		Arcadia Motion Pictures|Wanda Visión S.A.|Buffalo Gal Pictures	en	FR|US|ES	new age|woman director|healer	Drama
927	Gremlins	11000000.0	153083102.0	1596	6.9	106.0	1984-06-07		Amblin Entertainment|Warner Bros.	en	US	holiday|monster|small town|department store|bars and restaurants|human animal relationship|pet|sunlight|chain saw|salesperson|midnight|fur|banking|puppet|skunk|kids and family|gremlin|ymca	Fantasy|Horror|Comedy
30141	The Singing Detective	0.0	0.0	41	5.9	109.0	2003-10-24		Icon Productions|Haft Entertainment|Paramount Classics|Airborne Productions	en	US		Comedy|Music|Mystery|Crime
46528	The Warrior's Way	42000000.0	11087569.0	136	6.3	100.0	2010-12-02	http://www.iamrogue.com/thewarriorsway	Boram Entertainment Inc.	en	NZ|KR	assassin|small town|forest|revenge|deception|super speed|surprise ending	Adventure|Fantasy|Action|Western|Thriller
